업소명,소재지도로명,업태명,주된음식,영업장면적(㎡),행정동명,소재지전화번호
백년육일집,"서울특별시 강남구 언주로 430, 윤익빌딩 1층 101호 (역삼동)",한식,곰탕,178.47,역삼1동,
대찬횟집,"서울특별시 강남구 선릉로86길 16-3, 지하1층 (대치동)",일식,"광어, 우럭",148.32,대치1동,
그랜드키친,"서울특별시 강남구 테헤란로 521, 지상1층 (삼성동)",뷔페식,뷔페,1683,삼성1동,200000000
아선재,"서울특별시 강남구 영동대로 333, 동원빌딩 지하1층 (대치동)",한식,한정식,702.31,대치1동,02  63391112
추풍령칼삼겹살,"서울특별시 강남구 도산대로51길 41, (신사동)",한식,"삼겹살, 샤브샤브",35.28,압구정동,
동천홍 학동점,"서울특별시 강남구 논현로132길 29, 지상2층 (논현동)",한식,"자장면, 짬뽕",216.53,논현2동,
닭한마리 감자탕,"서울특별시 강남구 강남대로152길 14, (신사동,1층)",한식,감자탕,128.7,신사동,
신사정육식당,"서울특별시 강남구 학동로 106, 2동 102호 (논현동)",한식,삼겹살,90,논현1동,02  548 9757
봉추찜닭주공공이,"서울특별시 강남구 강남대로 442, (역삼동,흥국빌딩별관2층)",한식,찜닭,84,역삼1동,02 5654593
대가,"서울특별시 강남구 봉은사로4길 22, 지상1층 (역삼동)",한식,만두전골,110,역삼1동,
김참치,"서울특별시 강남구 도산대로 132, (논현동)",일식,"회,코스요리",107.83,논현1동,205475221
한옥집 김치찜 GFC몰점,"서울특별시 강남구 테헤란로 152, 지하1층 (역삼동, 강남파이낸스센터)",한식,김치찜,99.96,역삼1동,
구월의 소철,"서울특별시 강남구 학동로 343, 포바강남타워 지하1층 B102, B103호 (논현동)",일식,"뭉티기, 육회",215.6,논현1동,
(주)압구정하루,"서울특별시 강남구 언주로172길 56, (신사동)",한식,"돈까스, 메밀",31.08,신사동,02 5168292
양사부 양꼬치(삼성점),"서울특별시 강남구 삼성로100길 23-6, 1층 (삼성동)",한식,두루치기,79.86,삼성1동,02 5019444
꽃새우 영번지,"서울특별시 강남구 언주로 536, (역삼동,1층)",한식,새우구이,165,역삼1동,
(주)도라후구현복집,"서울특별시 강남구 도산대로50길 14, 2층 (논현동)",한식,복,132,논현2동,02 5116888
강남목장,"서울특별시 강남구 논현로86길 34, (역삼동,지상1층)",한식,생고기 구이,360,역삼2동,2
포란 삼성점,"서울특별시 강남구 테헤란로84길 25, (대치동)",한식,고기덮밥,84.99,대치2동,
압구정제주집(狎鷗亭濟州緝),"서울특별시 강남구 논현로152길 36, 지상1층 (신사동)",한식,"삼겹살, 특수부위",67.01,신사동,
구이가,"서울특별시 강남구 광평로56길 14, (수서동,지상1층)",경양식,한식,140,수서동,
임고집 한우＆보쌈마을,"서울특별시 강남구 테헤란로104길 11, (대치동,지상1층)",한식,고기,374.33,대치2동,
뒤끝,"서울특별시 강남구 테헤란로104길 8, 지상1층 (대치동)",한식,"곱창전골, 갈비",126.56,대치1동,
임고집 한우＆보쌈마을(2호점),"서울특별시 강남구 테헤란로104길 11, (대치동,2층)",한식,고기,379.84,대치2동,02 567 2772
(주)타워차이,"서울특별시 강남구 언주로30길 26, (도곡동,타워팰리스스포츠클럽지상1층)",중국식,샥스핀,426.44,도곡2동,
소풍,"서울특별시 강남구 강남대로 314, 지상1층 (역삼동)",한식,감자탕,115.28,역삼1동,
강성환 차이나,"서울특별시 강남구 테헤란로70길 28, 지하1층 (대치동)",중국식,자장면,170.8,대치1동,
창포,"서울특별시 강남구 선릉로62길 19, (대치동)",한식,손만두,150.3,대치4동,02 5010155
남순남순대국 본점,"서울특별시 강남구 도곡로4길 12, (도곡동)",한식,순대국밥,158.67,도곡1동,02  574 3227
진우림,"서울특별시 강남구 언주로71길 5-10, 지상1층 (역삼동)",한식,,80.43,역삼2동,02 5535293
주식회사 남산희래등,"서울특별시 강남구 역삼로 453, 지하1층 (대치동)",중국식,탕수육,364.74,대치1동,
남서울민물장어,"서울특별시 강남구 봉은사로 137, (논현동)",한식,장어구이,124.84,논현1동,02 5441010
크래버대게나라,"서울특별시 강남구 언주로 620, 지상1층 1호 (논현동)",한식,대게,443.73,논현1동,
마포숯불갈비,"서울특별시 강남구 도산대로 232, (논현동)",한식,돼지갈비,347.15,논현2동,02 5161522
진대감,"서울특별시 강남구 테헤란로70길 25, (대치동,지상1층)",한식,차돌삼합,164.48,대치4동,
강남수랏간,"서울특별시 강남구 역삼로 410, (대치동,지상1층2층)",한식,돼지갈비,349.92,대치4동,02 5675123
청자골,"서울특별시 강남구 역삼로77길 17, (대치동,지상1층)",한식,꽃등심,142.14,대치4동,02  935 0609
최가네버섯매운탕칼국수,"서울특별시 강남구 선릉로64길 20, (대치동)",일식,샤브샤브,216.18,대치4동,02 5382323
하이보,"서울특별시 강남구 영동대로85길 13, 지상2층 (대치동)",중국식,동파육,559.86,대치1동,
대한민국,"서울특별시 강남구 영동대로85길 17-5, 지하1,지상1~3층 (대치동)",한식,갈비탕,573.44,대치1동,02 5616320
주식회사 청담항,"서울특별시 강남구 영동대로138길 9, 지상2층 202호 (청담동)",일식,광어회,170,청담동,
(주)중앙해장,"서울특별시 강남구 영동대로86길 17, 1층 (대치동)",한식,해장국,595,대치1동,
바다풍경,"서울특별시 강남구 테헤란로113길 13, 칠성빌딩 지상1층 (삼성동)",일식,회,346.32,삼성1동,
지하오,"서울특별시 강남구 논현로64길 34, (역삼동,지상1층)",중국식,찹쌀탕수육,62.96,역삼2동,02 5589119
(주)해담채강남,"서울특별시 강남구 논현로85길 70, (역삼동,지하1층)",한식,한정식,687.84,역삼1동,
(주)우동명가기리야마본진,"서울특별시 강남구 강남대로84길 23, 지하1층 02,03,04,05,06,07호 (역삼동, 한라클래식)",한식,"우동, 소바",206.45,역삼1동,02  555 8770
구레스시,"서울특별시 강남구 강남대로 390, (역삼동)",일식,초밥,330.21,역삼1동,02  64691199
주식회사 에도긴,"서울특별시 강남구 테헤란로8길 30, (역삼동,에도긴빌딩2,3층)",일식,전통일식,606.84,역삼1동,02 5685147
가시리,"서울특별시 강남구 논현로79길 64, (역삼동,지상1층)",한식,보리굴비,140,역삼1동,02  5675829
대청뼈다귀감자탕,"서울특별시 강남구 일원로9길 26, (일원동,지상1층)",한식,뼈다귀 감자탕,67.16,일원1동,02  445 6404
고센,"서울특별시 강남구 선릉로158길 18, 2,3층 (청담동)",한식,파스타,721.7,청담동,205151863
한티옥,"서울특별시 강남구 도곡로 418, (대치동,강원빌딩 지상1층)",한식,한식,405.33,대치1동,02  552 5289
봉추찜닭압구정로데오점,"서울특별시 강남구 선릉로157길 20-5, (신사동,지상2층)",한식,찜닭,192.24,압구정동,
옛골 원조 양평해장국,"서울특별시 강남구 영동대로106길 29, (삼성동,지상1층)",한식,해장국,115.7,삼성1동,5615242
무등산 청담,"서울특별시 강남구 선릉로146길 3, (청담동,지상1,2,3층)",한식,고기구이,466.9,청담동,02 5184001
평양면옥,"서울특별시 강남구 논현로28길 28, (도곡동)",한식,냉면,330.1,도곡2동,205711666
두코 매봉역점,"서울특별시 강남구 남부순환로 2738, (도곡동,지상2층)",한식,청국장과 보리밥,181.82,도곡2동,
이화원,"서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 지상3층 (삼성동)",중국식,중식코스,655,삼성1동,02 5514893
룽청,"서울특별시 강남구 논현로152길 23, (신사동,알파빌딩지상1층)",중국식,"탕수육, 짬뽕, 짜장",152.06,압구정동,02  512 0773
일등추어탕,"서울특별시 강남구 선릉로 555, 1층 101호 (역삼동)",한식,추어탕,283.23,역삼1동,
사량도,"서울특별시 강남구 역삼로33길 3, (역삼동,지상1층)",경양식,광어회,162,역삼2동,25538082
린카,"서울특별시 강남구 도곡로1길 14, 삼일프라자오피스텔 지상1층 111호,112호,115호,116호 (역삼동)",일식,카레,47.49,역삼1동,
진주성,"서울특별시 강남구 역삼로20길 14, 지상1층 (역삼동)",한식,비빔밥,84.55,역삼1동,
본가신의주찹쌀순대전문점,"서울특별시 강남구 봉은사로 636, (삼성동,지상1층,지하1층)",한식,순대국밥,323,삼성1동,02 5649292
봉평착한메밀,"서울특별시 강남구 강남대로62길 30, 지상1층 101호 (역삼동)",한식,명태메밀막국수,91.5,역삼1동,
한방대가삼계탕,"서울특별시 강남구 역삼로5길 22, 2층 (역삼동)",한식,삼계탕,325.9,역삼1동,02  404 5613
본초강목,"서울특별시 강남구 선릉로132길 60, (청담동)",한식,추어탕,75.31,청담동,205179803
우림황소양곱창,"서울특별시 강남구 강남대로156길 28, 지하1층 (신사동)",한식,"곱창, 양대창",79.45,신사동,
반하는 보쌈&밥상,"서울특별시 강남구 영동대로 513, 지하1층 M103호 (삼성동, 컨벤션센터 코엑스몰)",한식,보쌈,78.3,삼성1동,
서울덮밥&김치찜,"서울특별시 강남구 테헤란로87길 22, 지하1층 Q103호 (삼성동)",한식,김치갈비전골,65.62,삼성1동,
만족오향족발 역삼점,"서울특별시 강남구 테헤란로25길 15-5, 지상1층 (역삼동)",기타,김치찌개,190,역삼1동,
명인등심(청담유통),"서울특별시 강남구 도산대로 211, 동현빌딩 지상2층 (신사동)",한식,한우등심,617.5,신사동,
마쯔가제,"서울특별시 강남구 영동대로 511, (삼성동,호텔오크우드프리미어지상3층)",일식,생선회,601.5,삼성1동,02 5514893
미사리밀빛초계국수,"서울특별시 강남구 영동대로 513, 지하1층 J-114호 (삼성동, 코엑스 기존컨벤션센터)",한식,초계국수,190,삼성1동,
히노츠키,"서울특별시 강남구 테헤란로 521, 지상1층 (삼성동, 인터콘티넨탈)",일식,하꼬네,1115,삼성1동,02 5597034
하영호신촌설렁탕,"서울특별시 강남구 논현로28길 36, (도곡동,1층)",한식,설렁탕,184.98,도곡2동,02  572 5636
천향,"서울특별시 강남구 논현로 166, (도곡동)",중국식,"자장면, 짬뽕",298.55,도곡2동,
수하동 본점,"서울특별시 강남구 테헤란로78길 16, (대치동,지상2층)",한식,곰탕,334.22,대치4동,02 5653355
원조본점닭한마리,"서울특별시 강남구 논현로10길 13, (개포동)",한식,닭,106.22,개포4동,234614422
파크루안,"서울특별시 강남구 논현로 430, (역삼동)",중국식,중국요리,509,역삼2동,02 5625566
주식회사 금돈옥 대치점,"서울특별시 강남구 도곡로 426, (대치동,지상2층)",한식,아구찜,309.8,대치1동,02  538 0104
신촌설렁탕 강남구청역점,"서울특별시 강남구 선릉로 670, (삼성동,지하1층)",한식,설렁탕,88.3,삼성1동,5451551
본죽,"서울특별시 강남구 테헤란로87길 36, 도심공항타워 B1층 13호 (삼성동)",한식,죽,43.51,삼성1동,220167477
진전복삼계탕 본점,"서울특별시 강남구 언주로133길 18, (논현동,지하1층)",한식,전복삼계탕,281.36,논현1동,02 5484617
춘천명물닭갈비,"서울특별시 강남구 개포로22길 14, 지상1층 (개포동)",한식,닭갈비,141,개포4동,
안뜨레,"서울특별시 강남구 봉은사로 130, (역삼동)",경양식,,281.3,역삼1동,02 5316454
가득드림,"서울특별시 강남구 영동대로 513, 지하1층 M113호 (삼성동, 컨벤션센타 코엑스몰)",분식,도시락,39.2,삼성1동,02  551 8288
일원로 한식뷔페,"서울특별시 강남구 일원로9길 64, (일원동,지상1,2층)",한식,구이,285.98,일원1동,4510808
르사이공 코엑스몰점,"서울특별시 강남구 영동대로 513, 지하1층 H104호 (삼성동, 코엑스기존컨벤션센터)",중국식,,138.23,삼성1동,02  5572366
오늘은 닭,"서울특별시 강남구 테헤란로83길 51, (삼성동,지상1층)",호프/통닭,닭갈비,79.33,삼성1동,5617398
영천영화,"서울특별시 강남구 도산대로90길 3, (청담동,상민빌딩 1,2층)",한식,한우,577.27,청담동,234420381
엠브이샤브샤브,"서울특별시 강남구 남부순환로 2936, (대치동,원플러스상가지하1층105,106호)",한식,샤브샤브,290.09,대치1동,5617573
풍성옥,"서울특별시 강남구 삼성로81길 22, (대치동,한정빌딩지상1층104호)",한식,한우곱창,99.17,대치4동,25629292
무교동홍낙(수서점),"서울특별시 강남구 광평로 196, 제이스프라자 지상2층 205호 (수서동)",한식,낙지볶음,114.85,일원본동,02 4598756
명동관,"서울특별시 강남구 남부순환로 2912, (대치동,센트럴500지하1층103,104호)",한식,한식,196.91,대치1동,02 5638882
겸상,"서울특별시 강남구 언주로172길 55, 지상2층 (신사동)",경양식,"곱창, 부대찌개",211.26,신사동,02 5174433
지강한식당 압구정본점,"서울특별시 강남구 압구정로30길 17, (신사동,지상1층111호,112호)",분식,낙곱새,92.21,압구정동,
취영루,"서울특별시 강남구 학동로2길 11, (논현동)",중국식,만두,711.64,논현1동,02 5116666
차슈밍,"서울특별시 강남구 강남대로94길 21, 지하1층 (역삼동)",중국식,자장면,376.61,역삼1동,02 5679289
용수사,"서울특별시 강남구 삼성로86길 7, (대치동,지상2층)",일식,회,297.75,대치2동,02  567 1516
미로정,"서울특별시 강남구 테헤란로33길 19, (역삼동,지상2층)",한식,부대찌개,129.2,역삼1동,
온테이블,"서울특별시 강남구 봉은사로 524, 1층 (삼성동, 인터컨티넨탈 서울 코엑스)",경양식,뷔페,1124.47,삼성1동,
주식회사 현우동,"서울특별시 강남구 논현로149길 53, 1층 101호 (논현동)",일식,우동,85.8,논현1동,
화통스마트정육식당,"서울특별시 강남구 자곡로 201, 1층 102,103,105,106호 (자곡동, 강남더샵라르고)",한식,소고기구이,120.4,세곡동,02  459 5227
기무,"서울특별시 강남구 논현로 333, (역삼동,B01호)",한식,회,30,역삼1동,02  554 2014
밀란,"서울특별시 강남구 개포로28길 4, (개포동,지상1층101호)",한식,면류,128.76,개포4동,02  574 3216
삼식이감자탕,"서울특별시 강남구 역삼로19길 9, (역삼동,지상1층)",한식,,160,역삼1동,
모스가든,"서울특별시 강남구 논현로139길 12, 지상1층 (논현동)",한식,파스타,332,논현1동,
삼성물산(주)10꼬르소꼬모서울카페,"서울특별시 강남구 압구정로 416, (청담동,지하1층)",경양식,이태리,350,청담동,02  30181010
현대낙지집,"서울특별시 강남구 압구정로14길 11, (신사동)",한식,"낙지, 감자탕",92.03,신사동,02 5461022
라미청담 주식회사,"서울특별시 강남구 압구정로79길 15, 1층 (청담동)",한식,한우암소생갈비,259.97,청담동,
진성식당,"서울특별시 강남구 삼성로133길 3, 노블레스타워 지하1층 (청담동)",한식,칼국수 보쌈,158.67,청담동,
광자네식당 강남개포점,"서울특별시 강남구 개포로24길 5, 1층 (개포동)",한식,구이,114.33,개포1동,02 5776667
